date,event,location,result,fighter1,fighter2,method_of_victory,fight_duration,fight_format,f1_knockdown,f2_knockdown,f1_sig_strike_land,f2_sig_strike_land,f1_sig_strike_att,f2_sig_strike_att,f1_total_strike_land,f2_total_strike_land,f1_total_strike_att,f2_total_strike_att,f1_takedown_land,f2_takedown_land,f1_takedown_att,f2_takedown_att,f1_sub_att,f2_sub_att,f1_reversal,f2_reversal,f1_control_time,f2_control_time
"January 20, 2024",UFC 297: Strickland vs. Du Plessis,"Toronto, Ontario, Canada",1,Chris Curtis,Marc-Andre Barriault,Decision - Split,900,3,0,0,140,122,258,243,144,124,262,245,0,0,0,0,0,0,0,0,0,0
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",0,Irina Alekseeva,Melissa Mullins,Decision - Unanimous,900,3,1,0,48,52,108,95,60,87,126,148,1,0,4,1,0,0,0,0,50,495
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",1,Chris Gutierrez,Alatengheili,Decision - Unanimous,900,3,0,0,110,38,197,133,115,39,203,134,0,2,0,4,0,0,0,0,8,51
"January 20, 2024",UFC 297: Strickland vs. Du Plessis,"Toronto, Ontario, Canada",0,Sean Strickland,Dricus Du Plessis,Decision - Split,1500,5,0,0,173,137,408,354,183,140,419,358,0,6,0,11,0,0,0,0,0,128
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",1,Terrance McKinney,Brendon Marotte,KO/TKO,20,3,1,0,14,1,21,1,14,1,21,1,0,0,0,0,0,0,0,0,15,0
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",1,Christian Rodriguez,Cameron Saaiman,Decision - Unanimous,900,3,0,0,83,73,161,175,92,87,173,192,3,0,6,5,2,1,1,0,192,86
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",0,Andre Petroski,Michel Pereira,KO/TKO,66,3,0,1,0,6,1,18,0,6,1,18,0,0,0,0,0,0,0,0,0,4
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",1,Tainara Lisboa,Ravena Oliveira,Decision - Unanimous,900,3,0,0,18,15,35,31,77,61,106,87,3,2,8,3,0,0,0,0,415,322
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",0,Jennifer Maia,Viviane Araujo,Decision - Unanimous,900,3,0,0,41,24,101,46,60,64,126,100,2,2,4,6,0,1,0,0,85,423
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",1,Darren Elkins,TJ Brown,Submission,743,3,0,0,11,15,33,50,95,45,146,86,5,2,8,2,2,0,1,1,489,89
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",0,Sodiq Yusuff,Edson Barboza,Decision - Unanimous,1500,5,1,1,178,164,351,324,206,178,397,347,1,3,2,4,0,0,0,0,236,184
"October 14, 2023",UFC Fight Night: Yusuff vs. Barboza,"Las Vegas, Nevada, USA",1,Jonathan Martinez,Adrian Yanez,KO/TKO,446,3,2,0,36,20,58,72,36,20,60,73,0,0,0,0,0,0,0,0,19,10
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",0,Montana De La Rosa,JJ Aldrich,Decision - Unanimous,900,3,0,0,67,65,204,135,70,66,209,136,0,0,1,0,0,0,0,0,0,22
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",0,Alexander Hernandez,Bill Algeo,Decision - Unanimous,900,3,0,1,75,110,156,244,76,119,157,257,0,1,1,1,0,0,0,0,35,7
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",1,Aoriqileng,Johnny Munoz,Decision - Unanimous,900,3,1,0,44,7,66,36,120,31,159,73,2,4,4,11,0,3,0,0,339,270
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",1,Nate Maness,Mateus Mendonca,KO/TKO,280,3,0,0,29,3,35,7,103,9,114,16,0,0,0,3,0,0,0,0,91,74
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",1,Drew Dober,Ricky Glenn,KO/TKO,156,3,1,0,30,5,53,22,30,5,53,22,0,0,0,1,0,0,0,0,31,0
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",1,Karolina Kowalkiewicz,Diana Belbita,Decision - Unanimous,900,3,0,0,141,99,267,261,155,108,283,270,1,2,6,2,0,0,1,1,135,53
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",1,Joe Pyfer,Abdul Razak Alhassan,Submission,425,3,0,0,26,11,62,28,26,11,63,28,3,0,4,0,2,1,0,0,67,8
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",1,Vanessa Demopoulos,Kanako Murata,Decision - Unanimous,900,3,0,0,31,34,65,64,86,70,144,116,0,5,1,6,0,0,1,0,42,610
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",0,Grant Dawson,Bobby Green,KO/TKO,33,5,0,1,0,7,6,11,0,7,6,11,0,0,0,0,0,0,0,0,0,5
"October 07, 2023",UFC Fight Night: Dawson vs. Green,"Las Vegas, Nevada, USA",0,Alex Morono,Joaquin Buckley,Decision - Unanimous,900,3,0,0,40,68,141,176,54,77,161,186,1,2,2,4,0,0,0,0,13,141
"September 09, 2023",UFC 293: Adesanya vs. Strickland,"Sydney, New South Wales, Australia",0,Jack Jenkins,Chepe Mariscal,KO/TKO,499,3,0,0,41,38,68,87,43,87,70,143,0,1,1,1,0,0,0,0,7,166
"September 09, 2023",UFC 293: Adesanya vs. Strickland,"Sydney, New South Wales, Australia",1,Jamie Mullarkey,John Makdessi,Decision - Unanimous,900,3,0,0,88,83,179,188,88,85,179,190,0,0,2,1,0,0,0,0,0,0
"September 09, 2023",UFC 293: Adesanya vs. Strickland,"Sydney, New South Wales, Australia",1,Carlos Ulberg,Da Woon Jung,Submission,889,3,1,0,81,58,154,120,91,60,165,123,1,1,2,2,1,0,0,0,101,15
"September 09, 2023",UFC 293: Adesanya vs. Strickland,"Sydney, New South Wales, Australia",1,Tyson Pedro,Anton Turkalj,KO/TKO,132,3,1,0,16,8,29,24,16,9,29,25,0,0,0,0,0,0,0,0,3,0
"September 09, 2023",UFC 293: Adesanya vs. Strickland,"Sydney, New South Wales, Australia",1,Justin Tafa,Austen Lane,KO/TKO,82,3,1,0,11,7,14,14,11,7,14,15,0,0,0,0,0,0,0,0,5,0
"September 09, 2023",UFC 293: Adesanya vs. Strickland,"Sydney, New South Wales, Australia",0,Israel Adesanya,Sean Strickland,Decision - Unanimous,1500,5,0,1,94,137,271,259,94,137,271,259,0,0,0,0,0,0,0,0,0,14
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Joshua Van,Kevin Borjas,Decision - Unanimous,900,3,0,0,156,75,300,197,165,78,311,200,2,0,4,3,0,0,0,1,63,21
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,John Castaneda,Kyung Ho Kang,Decision - Unanimous,900,3,0,0,111,88,179,202,119,88,187,203,3,0,8,0,0,0,0,0,138,0
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Jared Gordon,Mark Madsen,KO/TKO,282,3,1,0,36,35,66,57,54,46,87,69,0,0,0,0,0,0,0,0,19,64
"September 09, 2023",UFC 293: Adesanya vs. Strickland,"Sydney, New South Wales, Australia",0,Tai Tuivasa,Alexander Volkov,Submission,577,3,0,1,28,93,67,143,30,107,69,164,0,0,0,1,0,1,0,0,0,155
"September 09, 2023",UFC 293: Adesanya vs. Strickland,"Sydney, New South Wales, Australia",1,Manel Kape,Felipe dos Santos,Decision - Unanimous,900,3,1,0,112,99,182,304,116,101,186,310,1,0,1,5,0,0,0,0,45,8
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Dennis Buzukja,Jamall Emmers,KO/TKO,49,3,0,1,3,14,7,20,3,14,7,20,0,0,0,0,0,0,0,0,0,3
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Nazim Sadykhov,Viacheslav Borshchev,Decision - Majority,900,3,1,0,91,143,207,241,109,144,228,242,4,0,7,0,0,0,0,0,212,10
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Mateusz Rebecki,Roosevelt Roberts,Submission,188,3,0,0,10,2,16,7,28,6,38,12,2,0,2,0,1,0,0,1,134,13
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Tabatha Ricci,Loopy Godinez,Decision - Split,900,3,0,0,84,98,224,221,91,101,232,225,0,0,6,1,0,0,0,0,82,3
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Steve Erceg,Alessandro Costa,Decision - Unanimous,900,3,0,0,74,54,125,97,104,85,162,129,1,1,8,6,1,0,1,0,389,74
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Matt Frevola,Benoit Saint Denis,KO/TKO,91,3,0,1,5,6,9,11,7,10,12,15,2,0,2,0,0,0,0,1,25,19
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Diego Lopes,Pat Sabatini,KO/TKO,90,3,1,0,13,7,18,12,13,10,18,16,0,0,1,2,0,0,0,0,2,0
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Sergei Pavlovich,Tom Aspinall,KO/TKO,69,5,0,1,1,10,7,14,1,10,7,14,0,0,0,0,0,0,0,0,0,2
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",0,Jiri Prochazka,Alex Pereira,KO/TKO,548,5,0,1,30,38,53,61,44,49,70,72,1,0,3,0,0,1,0,0,165,8
"November 11, 2023",UFC 295: Prochazka vs. Pereira,"New York City, New York, USA",1,Jessica Andrade,Mackenzie Dern,KO/TKO,495,3,4,0,53,49,107,114,53,50,107,115,0,0,0,4,0,0,0,0,13,0
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",1,Mizuki,Hannah Goldy,Decision - Unanimous,900,3,0,0,55,47,105,95,83,64,140,123,1,1,2,14,0,0,0,0,211,171
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",0,Tamires Vidal,Montserrat Rendon,Decision - Split,900,3,0,0,60,69,109,182,78,112,131,240,0,3,3,5,1,0,0,0,54,291
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",0,Jacob Malkoun,Cody Brundage,DQ,255,3,0,0,28,2,39,4,44,3,60,5,1,1,3,1,0,0,0,0,219,26
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",1,Mohammed Usman,Jake Collier,Decision - Unanimous,900,3,0,0,85,87,191,183,118,100,234,198,1,0,3,0,0,2,0,0,187,53
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",1,Tim Means,Andre Fialho,KO/TKO,675,3,2,0,104,51,143,103,134,56,178,110,0,1,2,1,0,0,1,0,171,48
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",1,Marina Rodriguez,Michelle Waterson-Gomez,KO/TKO,462,3,0,0,70,13,102,32,90,16,130,37,1,1,1,6,0,0,0,0,123,169
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",1,Bryan Battle,AJ Fletcher,Submission,572,3,0,0,45,25,80,51,63,29,105,57,1,0,2,2,1,0,0,0,210,33
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",0,Dan Argueta,Miles Johns,Overturned,900,3,0,0,33,43,85,92,38,52,95,104,2,2,6,6,2,0,0,0,235,279
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",0,Rafael Fiziev,Mateusz Gamrot,KO/TKO,423,5,0,0,18,16,32,40,19,17,34,42,0,1,0,6,0,0,0,0,0,88
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",1,Bryce Mitchell,Dan Ige,Decision - Unanimous,900,3,0,0,23,18,40,55,37,32,59,72,5,0,15,0,1,0,0,1,453,131
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Viktoriia Dudakova,Jinh Yu Frey,Decision - Unanimous,900,3,1,0,74,47,146,101,109,65,183,121,0,1,3,3,0,0,0,0,18,280
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Nathaniel Wood,Muhammad Naimov,Decision - Unanimous,900,3,0,0,50,48,72,81,70,100,94,140,2,4,7,9,0,0,0,1,164,402
"September 23, 2023",UFC Fight Night: Fiziev vs. Gamrot,"Las Vegas, Nevada, USA",0,Ricardo Ramos,Charles Jourdain,Submission,192,3,0,0,0,8,9,9,0,8,10,10,2,0,3,0,1,1,0,0,118,0
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Shara Magomedov,Bruno Silva,Decision - Unanimous,900,3,0,0,113,65,154,91,222,107,274,138,0,3,0,7,0,0,0,0,0,404
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Abu Azaitar,Sedriques Dumas,Decision - Unanimous,900,3,0,0,41,34,106,79,87,72,153,117,2,1,4,2,0,0,0,0,32,250
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Mike Breeden,Anshul Jubli,KO/TKO,780,3,1,0,92,103,177,194,94,104,181,195,0,0,1,5,0,0,0,0,1,5
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Javid Basharat,Victor Henry,Could Not Continue,315,3,0,0,30,25,43,36,33,30,46,41,1,0,4,1,0,0,0,0,29,14
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Mohammad Yahya,Trevor Peek,Decision - Unanimous,900,3,0,0,43,61,92,97,47,83,96,123,1,4,1,7,1,0,0,0,24,310
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Ikram Aliskerov,Warlley Alves,KO/TKO,127,3,1,0,26,12,36,16,26,12,36,16,0,0,0,0,0,0,0,0,0,0
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Magomed Ankalaev,Johnny Walker,Could Not Continue,193,3,0,0,13,14,19,27,16,17,23,30,1,0,1,0,0,0,0,0,66,0
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Tim Elliott,Muhammad Mokaev,Submission,783,3,0,0,30,14,43,33,71,118,87,146,1,3,1,6,2,1,0,0,143,504
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Kamaru Usman,Khamzat Chimaev,Decision - Majority,900,3,0,0,36,38,66,70,58,107,92,143,0,4,1,12,0,1,0,0,4,436
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Said Nurmagomedov,Muin Gafurov,Submission,73,3,0,0,5,1,11,3,5,1,11,3,0,0,0,1,1,0,0,0,3,7
"October 21, 2023",UFC 294: Makhachev vs. Volkanovski 2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Islam Makhachev,Alexander Volkanovski,KO/TKO,186,5,1,0,24,4,29,6,39,11,46,18,0,0,1,0,0,0,0,0,19,49
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",1,Tracy Cortez,Jasmine Jasudavicius,Decision - Unanimous,900,3,0,0,103,77,212,206,116,95,225,225,0,2,1,10,0,0,0,0,26,180
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",0,Alex Reyes,Charlie Campbell,KO/TKO,218,3,0,1,14,43,38,72,15,43,39,72,0,0,2,0,0,0,0,0,1,2
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",1,Josefine Knutsson,Marnic Mann,Decision - Unanimous,900,3,0,0,81,8,128,29,147,39,206,64,3,0,4,2,0,0,0,0,649,33
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",1,Roman Kopylov,Josh Fremd,KO/TKO,584,3,1,0,49,38,84,116,54,38,90,116,0,0,0,5,0,0,0,0,3,50
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",1,Loopy Godinez,Elise Reed,Submission,518,3,1,0,21,3,31,13,37,34,51,48,5,0,5,1,6,0,0,0,389,22
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",0,Fernando Padilla,Kyle Nelson,Decision - Unanimous,900,3,0,0,72,82,208,184,73,83,209,185,0,0,1,3,0,0,0,0,7,0
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",0,Edgar Chairez,Daniel Lacerda,Overturned,227,3,0,0,12,4,20,14,12,8,20,18,0,1,0,2,1,0,0,0,14,79
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",1,Daniel Zellhuber,Christos Giagos,Submission,506,3,0,0,36,38,101,82,36,38,101,82,0,0,0,6,1,0,0,0,17,11
"June 29, 2024",UFC 303: Pereira vs. Prochazka 2,"Las Vegas, Nevada, USA",0,Charles Jourdain,Jean Silva,KO/TKO,382,3,0,2,23,34,46,55,24,35,48,56,3,0,7,0,0,0,0,0,77,9
"June 29, 2024",UFC 303: Pereira vs. Prochazka 2,"Las Vegas, Nevada, USA",0,Cub Swanson,Andre Fili,Decision - Split,900,3,0,0,62,67,111,147,90,70,140,151,0,2,2,11,0,0,0,0,29,230
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",0,Alexa Grasso,Valentina Shevchenko,Decision - Split,1500,5,1,0,84,80,203,179,262,199,408,301,1,4,2,7,1,1,1,0,159,517
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",1,Raul Rosas Jr.,Terrence Mitchell,KO/TKO,54,3,1,0,18,6,30,19,19,6,31,19,0,0,0,0,0,0,0,0,17,0
"June 29, 2024",UFC 303: Pereira vs. Prochazka 2,"Las Vegas, Nevada, USA",1,Joe Pyfer,Marc-Andre Barriault,KO/TKO,85,3,1,0,8,0,10,5,8,0,10,5,0,0,0,0,0,0,0,0,0,0
"September 16, 2023",UFC Fight Night: Grasso vs. Shevchenko 2,"Las Vegas, Nevada, USA",0,Kevin Holland,Jack Della Maddalena,Decision - Split,900,3,0,0,127,105,356,190,127,105,356,190,0,0,2,0,0,0,0,0,0,0
"June 29, 2024",UFC 303: Pereira vs. Prochazka 2,"Las Vegas, Nevada, USA",1,Ian Machado Garry,Michael Page,Decision - Unanimous,900,3,0,0,19,21,39,38,65,52,101,74,2,0,5,0,2,0,0,0,449,112
"June 29, 2024",UFC 303: Pereira vs. Prochazka 2,"Las Vegas, Nevada, USA",0,Anthony Smith,Roman Dolidze,Decision - Unanimous,900,3,0,0,51,100,93,185,51,103,93,188,0,1,0,3,0,0,0,0,0,213
"June 29, 2024",UFC 303: Pereira vs. Prochazka 2,"Las Vegas, Nevada, USA",0,Dan Ige,Diego Lopes,Decision - Unanimous,900,3,0,0,42,49,77,100,67,90,103,143,0,1,1,3,0,1,0,0,99,246
"June 29, 2024",UFC 303: Pereira vs. Prochazka 2,"Las Vegas, Nevada, USA",0,Mayra Bueno Silva,Macy Chiasson,TKO - Doctor's Stoppage,418,3,0,0,46,50,59,85,53,64,66,99,0,1,4,1,0,0,0,0,79,108
"June 29, 2024",UFC 303: Pereira vs. Prochazka 2,"Las Vegas, Nevada, USA",1,Alex Pereira,Jiri Prochazka,KO/TKO,313,5,2,0,38,7,50,25,49,7,61,25,0,0,0,0,0,0,0,0,3,71
"August 01, 2020",UFC Fight Night: Brunson vs. Shahbazyan,"Las Vegas, Nevada, USA",0,Chris Gutierrez,Cody Durden,Decision - Unanimous,900,3,0,0,66,36,109,85,73,95,116,189,1,2,1,13,1,1,1,0,64,369
"July 15, 2020",UFC Fight Night: Kattar vs. Ige,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Jack Shore,Aaron Phillips,Submission,449,3,0,0,29,6,45,15,42,7,59,16,3,0,8,0,1,0,0,0,325,5
"July 25, 2020",UFC Fight Night: Whittaker vs. Till,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Nathaniel Wood,John Castaneda,Decision - Unanimous,900,3,0,0,131,55,232,130,136,66,240,141,1,0,3,1,0,0,0,0,49,11
"July 25, 2020",UFC Fight Night: Whittaker vs. Till,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Ramazan Emeev,Niklas Stolze,Decision - Unanimous,900,3,0,0,29,30,67,72,67,41,114,85,4,1,12,1,2,0,0,0,410,21
"August 29, 2020",UFC Fight Night: Smith vs. Rakic,"Las Vegas, Nevada, USA",1,Sean Brady,Christian Aguilera,Submission,407,3,0,0,34,16,60,39,65,17,99,40,2,0,2,0,2,0,0,0,128,0
"August 29, 2020",UFC Fight Night: Smith vs. Rakic,"Las Vegas, Nevada, USA",1,Mallory Martin,Hannah Cifers,Submission,393,3,0,1,22,49,38,100,48,75,66,130,1,0,2,0,1,0,0,0,74,86
"August 29, 2020",UFC Fight Night: Smith vs. Rakic,"Las Vegas, Nevada, USA",1,Alex Caceres,Austin Springer,Submission,218,3,0,0,18,14,31,32,18,14,31,32,0,0,0,1,1,0,0,0,10,3
"July 25, 2020",UFC Fight Night: Whittaker vs. Till,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Bethe Correia,Pannie Kianzad,Decision - Unanimous,900,3,0,0,56,103,143,199,83,106,178,205,1,0,5,0,0,0,0,0,121,5
"August 15, 2020",UFC 252: Miocic vs. Cormier 3,"Las Vegas, Nevada, USA",1,Kai Kamaka,Tony Kelley,Decision - Unanimous,900,3,0,0,114,114,185,226,138,185,216,298,5,0,5,1,0,0,0,0,309,0
"September 19, 2020",UFC Fight Night: Covington vs. Woodley,"Las Vegas, Nevada, USA",1,Tyson Nam,Jerome Rivera,KO/TKO,334,3,1,0,36,30,72,80,36,31,72,81,0,0,0,0,0,0,0,0,23,0
"August 29, 2020",UFC Fight Night: Smith vs. Rakic,"Las Vegas, Nevada, USA",1,Polyana Viana,Emily Whitmire,Submission,113,3,0,0,9,2,15,11,18,5,24,15,0,0,1,1,1,0,0,0,0,62
"October 24, 2020",UFC 254: Khabib vs. Gaethje,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Liana Jojua,Miranda Maverick,TKO - Doctor's Stoppage,300,3,0,0,30,49,80,95,30,49,80,95,0,0,0,0,0,0,0,0,0,0
"August 29, 2020",UFC Fight Night: Smith vs. Rakic,"Las Vegas, Nevada, USA",0,Alessio Di Chirico,Zak Cummings,Decision - Unanimous,900,3,0,1,53,54,157,139,53,54,157,139,0,0,2,0,0,0,0,0,0,0
"October 03, 2020",UFC Fight Night: Holm vs. Aldana,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Luigi Vendramini,Jessin Ayari,KO/TKO,72,3,1,0,13,2,23,10,14,2,24,10,0,0,1,0,0,0,0,0,2,0
"October 24, 2020",UFC 254: Khabib vs. Gaethje,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,Joel Alvarez,Alexander Yakovlev,Submission,180,3,0,0,4,1,6,1,10,15,13,16,0,1,0,1,2,0,0,0,0,117
"November 07, 2020",UFC Fight Night: Santos vs. Teixeira,"Las Vegas, Nevada, USA",1,Gustavo Lopez,Anthony Birchak,Submission,163,3,0,0,26,17,43,40,33,18,50,41,2,0,3,0,1,0,0,0,66,0
"November 07, 2020",UFC Fight Night: Santos vs. Teixeira,"Las Vegas, Nevada, USA",1,Max Griffin,Ramiz Brahimaj,KO/TKO,723,3,0,0,74,45,167,123,82,46,175,124,0,0,1,0,0,0,0,0,32,13
"October 24, 2020",UFC 254: Khabib vs. Gaethje,"Abu Dhabi, Abu Dhabi, United Arab Emirates",0,Da Woon Jung,Sam Alvey,Decision - Split,900,3,1,0,56,59,126,166,61,69,133,177,0,0,3,0,0,0,0,0,145,5
"November 14, 2020",UFC Fight Night: Felder vs. Dos Anjos,"Las Vegas, Nevada, USA",0,Geraldo de Freitas,Tony Gravely,Decision - Split,900,3,0,0,76,49,128,101,108,86,165,144,1,7,4,17,0,0,0,0,2,595
"November 14, 2020",UFC Fight Night: Felder vs. Dos Anjos,"Las Vegas, Nevada, USA",0,Brendan Allen,Sean Strickland,KO/TKO,392,3,0,1,51,94,90,161,53,106,92,176,0,1,0,1,0,0,0,0,0,94
"November 14, 2020",UFC Fight Night: Felder vs. Dos Anjos,"Las Vegas, Nevada, USA",1,Don'Tale Mayes,Roque Martinez,Decision - Unanimous,900,3,0,0,59,58,135,111,80,96,158,152,1,1,2,2,0,0,0,0,147,172
"November 07, 2020",UFC Fight Night: Santos vs. Teixeira,"Las Vegas, Nevada, USA",1,Darren Elkins,Eduardo Garagorri,Submission,742,3,0,0,32,36,72,78,120,48,168,90,7,0,21,0,1,0,0,0,454,10
"November 14, 2020",UFC Fight Night: Felder vs. Dos Anjos,"Las Vegas, Nevada, USA",0,Randa Markos,Kanako Murata,Decision - Unanimous,900,3,0,0,29,29,61,43,37,79,69,95,0,4,0,9,0,2,0,0,0,561
"November 14, 2020",UFC Fight Night: Felder vs. Dos Anjos,"Las Vegas, Nevada, USA",1,Alex Morono,Rhys McKee,Decision - Unanimous,900,3,0,0,176,124,321,230,208,133,360,242,3,0,3,3,0,0,0,0,154,12
"November 14, 2020",UFC Fight Night: Felder vs. Dos Anjos,"Las Vegas, Nevada, USA",1,Ashley Yoder,Miranda Granger,Decision - Unanimous,900,3,0,0,26,33,42,51,151,87,184,107,2,0,4,0,3,0,0,1,499,196
"November 14, 2020",UFC Fight Night: Felder vs. Dos Anjos,"Las Vegas, Nevada, USA",0,Abdul Razak Alhassan,Khaos Williams,KO/TKO,30,3,0,1,2,5,2,10,2,5,2,10,0,0,0,0,0,0,0,0,0,0
"November 14, 2020",UFC Fight Night: Felder vs. Dos Anjos,"Las Vegas, Nevada, USA",0,Kay Hansen,Cory McKenna,Decision - Unanimous,900,3,0,0,67,57,110,137,87,156,131,246,2,0,5,1,2,0,0,1,322,185
"November 07, 2020",UFC Fight Night: Santos vs. Teixeira,"Las Vegas, Nevada, USA",1,Trevin Giles,Bevon Lewis,KO/TKO,686,3,2,0,38,26,59,75,51,60,73,113,1,0,2,6,0,0,0,0,153,95
